parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,candidate_id,inchikey
JAK2_70cc9d691f,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_5244fcd33d,COc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_4138d82a33,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1da373e9c1,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)c(F)cc1C#N)c1ccc(F)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e70670bc05,COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)c(F)c4)c3o2)cc(OC)c1OC,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_fc1e2398b3,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_48e15ba2e4,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_9130ed79cb,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_09edf70d78,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_c4e3138137,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_41b9969ce1,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_808899f7bc,Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_ade5fd5f47,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_f69fa9f13e,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_8d61ec1030,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7c9f52f196,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1546723152,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1O,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_9e2ca53048,CC(C)[C@@H](Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(F)(F)F,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_bc0710184a,CC(C)C(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_c57d118ac8,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_968daa996c,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCN(S(C)(=O)=O)CC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_eb0f359259,COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c2ncc(F)cn2)n1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1bae26071f,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_293336b5e7,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_349178859a,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1ffaf013ab,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_ea3454a640,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_8b3014135f,O=c1[nH]ccc2c3[nH]c(-c4ccccc4Cl)nc3c3ccc(F)cc3c12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_c828b6ae57,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7001b0c220,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_3a72ae39e0,O=c1[nH]ccc2c(Nc3c(Cl)cc(OC(F)(F)F)cc3Cl)nc3ccncc3c12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_74d84b7dc6,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_06eea14a96,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4C)CC3)nn3cccc23)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_f8ef9f9f68,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_35d5ec9f03,Cc1cc(Nc2cnc(C#N)c(NC(C)c3ccc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_050c16628f,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_763cf817fa,CC(Nc1nc(Nc2cn(C)cn2)c2[nH]ccc2n1)c1ncc(F)cn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_9ff6ebb055,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7bc09295aa,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_aaa3dcf6eb,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_752be8cf41,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_fc4de259e2,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_51eb2cd77d,COCCNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_636d21a80d,CCCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa_aza,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,alkyl,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,aza,Cc1cc2ccc1C(=O)N1CCOCC1CNCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,thioether,Cc1cc2ccc1C(=O)N1CCOCC1CSCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa,Cc1cc2ccc1C(=O)N1CCOCC1COCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,alkyl,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa,Cc1cc2ccc1C(=O)N1CCOCC1COCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,aza,Cc1cc2ccc1C(=O)N1CCOCC1CNCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa_aza,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,19.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,thioether,Cc1cc2ccc1C(=O)N1CCOCC1CSCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa,Cc1cc2ccc1C(=O)N1CCOCC1COCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,alkyl,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,thioether,Cc1cc2ccc1C(=O)N1CCOCC1CSCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,aza,Cc1cc2ccc1C(=O)N1CCOCC1CNCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,35.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa_aza,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa_aza,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,oxa,Cc1cc2ccc1C(=O)N1CCOCC1COCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,thioether,Cc1cc2ccc1C(=O)N1CCOCC1CSCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,aza,Cc1cc2ccc1C(=O)N1CCOCC1CNCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,filtered_non_macrocycle_or_basic_filters,23.0,39.0,17.0,3.0,20.0,0.67828,0.67828,0.60553,alkyl,Cc1cc2ccc1C(=O)N1CCOCC1CCCC1COCCN1Cc1c(F)cc(cc1F)-c1cccc3ncc-2nc13,,
JAK2_86274ac229,CN1CCN(Cc2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_474efd57c1,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3cn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_a76d3b3ff0,Nc1nn2cccnc2c1-c1cc(N2CCCC2c2ccc(F)cc2)ncn1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_6a465d8a48,COc1ccccc1C(=O)N1CCN(c2nc(Nc3cc(C)[nH]n3)c3cccn3n2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_38e5488d63,Cc1cc(-c2ccccc2N(C)S(C)(=O)=O)n2nc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)ncc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_927180c033,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_b97262126f,CCCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_ed99096d7e,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2F)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_48f4c39175,Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_0d9a1ad05b,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_cc9087b35d,CNC(=O)c1cnc(N)c2cc(-c3ccc(C(C)(C)C#N)cc3)sc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_5d1153c544,Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e1ea9485cf,O=c1[nH]ccc2nc(Nc3c(F)cc(F)cc3Cl)c3ccc(F)cc3c12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e41eb8fd4a,Cc1csc2c(Nc3cn(C)cn3)nc(N[C@@H](C)c3ncc(F)cn3)nc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_0e4efc6813,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_5b3c863b86,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4n3)c2)CC1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_41f05c4fc6,Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_7170569dc6,CCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_af44d6ccb1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCNCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1e26b0b096,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_efc2226329,C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_55b934be09,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cc3F)c(F)c(N3CCOCC3)n2)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_6756147e70,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_37bf299c61,Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_e1a1afc353,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_20c09468c6,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_1ba3bb3de3,CC[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,no_valid_anchor_pair,,,,,,,,,,,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,valid_output,3.0,24.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,thioether,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CSCC2C1,CAND_dbfbb7d1cf,ZQXFNYDUOWZAAC-UHFFFAOYSA-N
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,valid_output,3.0,24.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa_aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,CAND_454e8d3cd4,QBAFJGWJFQFIOJ-UHFFFAOYSA-N
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,valid_output,3.0,24.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3COCC2C1,CAND_9c6324c16c,VAUZQGRYZWDNKQ-UHFFFAOYSA-N
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,valid_output,3.0,24.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CNCC2C1,CAND_a8aa3f8065,XSIKJHLRGSNBFX-UHFFFAOYSA-N
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,24.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,alkyl,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,28.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa_aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,28.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3COCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,28.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CNCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,28.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,alkyl,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,3.0,28.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,thioether,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CSCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,24.0,36.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,thioether,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CSCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,24.0,36.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,alkyl,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,24.0,36.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CNCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,24.0,36.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3COCC2C1,,
JAK2_4424830aa8,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,duplicate_or_invalid_record,24.0,36.0,16.0,3.0,19.0,0.67828,0.67828,0.609879,oxa_aza,CN1CCN2c3ccc(cc3)-c3cnc4cccc(c4n3)-c3cc(F)c(c(F)c3)CN3CCOCC3CCCC2C1,,
