candidate_id,qed,sa_score,mw,logp,tpsa,hbd,hba,rotatable_bonds,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk
CAND_b374c4100e,0.2721,5.818,524.713,6.6453,101.62,3,4,5,2,True,0.474445,0.464667,0.9,2_lipinski_violations
CAND_2f0e4af76d,0.3121,5.012,527.673,3.9109,122.88,4,6,5,1,True,0.591445,0.554222,1.0,1_lipinski_violations
CAND_33d8f7add1,0.2907,5.033,525.701,5.0646,113.65,4,5,5,2,True,0.482815,0.551889,1.0,2_lipinski_violations
CAND_2ece284ab4,0.3184,5.252,526.685,5.4916,110.85,3,5,5,2,True,0.49528,0.527556,1.0,2_lipinski_violations
CAND_c0b6bf5f52,0.2784,5.7,542.753,6.2082,101.62,3,5,5,2,True,0.47728,0.477778,1.0,2_lipinski_violations
CAND_ce447c1c0d,0.3577,4.721,498.631,5.2398,110.85,3,5,3,1,True,0.611965,0.586556,1.0,1_lipinski_violations
CAND_c4f1674447,0.3056,5.287,496.659,6.3935,101.62,3,4,3,1,True,0.58852,0.523667,1.0,1_lipinski_violations
CAND_01a674513e,0.3133,5.168,514.699,5.9564,101.62,3,5,3,2,True,0.492985,0.536889,1.0,2_lipinski_violations
CAND_428ad3d25e,0.3243,4.595,497.647,4.8128,113.65,4,5,3,0,True,0.695935,0.600556,1.0,no_major_descriptor_risk
CAND_719a7cf570,0.3379,4.606,499.619,4.0067,122.88,4,6,3,0,True,0.702055,0.599333,1.0,no_major_descriptor_risk
CAND_f6eb6933e0,0.3522,5.267,483.62,3.968,113.65,4,5,3,0,True,0.70849,0.525889,1.0,no_major_descriptor_risk
CAND_abddae22cc,0.3563,5.536,482.632,5.5487,101.62,3,4,3,1,True,0.611335,0.496,1.0,1_lipinski_violations
CAND_eba3bd3ffa,0.3961,4.047,421.484,3.8061,109.23,3,7,0,0,True,0.728245,0.661444,1.0,no_major_descriptor_risk
CAND_c287d43b56,0.395,4.058,423.456,2.6524,118.46,3,8,0,0,True,0.72775,0.660222,1.0,no_major_descriptor_risk
CAND_087a8acd7e,0.3352,4.064,424.444,2.1145,130.49,4,9,0,0,True,0.70084,0.659556,1.0,no_major_descriptor_risk
CAND_07dd8690ff,0.3404,4.053,422.472,2.2254,121.26,4,8,0,0,True,0.70318,0.660778,1.0,no_major_descriptor_risk
CAND_d479e5e187,0.3826,4.147,439.524,3.369,109.23,3,8,0,0,True,0.72217,0.650333,1.0,no_major_descriptor_risk
CAND_c1d4f1b330,0.4379,4.386,437.483,3.0425,118.46,3,8,2,0,True,0.747055,0.623778,1.0,no_major_descriptor_risk
CAND_54991f7259,0.3718,4.392,438.471,2.157,130.49,4,9,2,0,True,0.71731,0.623111,1.0,no_major_descriptor_risk
CAND_bb9e34a51e,0.4329,4.375,435.511,4.1962,109.23,3,7,2,0,True,0.744805,0.625,1.0,no_major_descriptor_risk
CAND_e6b836f5b1,0.3784,4.381,436.499,2.6155,121.26,4,8,2,0,True,0.72028,0.624333,1.0,no_major_descriptor_risk
CAND_b9a636f5a1,0.421,4.475,453.551,3.7591,109.23,3,8,2,0,True,0.73945,0.613889,1.0,no_major_descriptor_risk
CAND_c0c505491b,0.351,4.739,478.58,3.7858,121.26,4,8,3,0,True,0.70795,0.584556,1.0,no_major_descriptor_risk
CAND_6a9a7c1222,0.3495,4.75,480.552,2.6321,130.49,4,9,3,0,True,0.707275,0.583333,1.0,no_major_descriptor_risk
CAND_5641d733d4,0.2571,5.811,552.601,5.5712,131.94,4,6,2,2,True,0.467695,0.465444,1.0,2_lipinski_violations
CAND_8fbcc0cc9b,0.2255,6.259,568.669,6.2878,122.71,4,6,2,2,True,0.453475,0.415667,1.0,2_lipinski_violations
CAND_7aa31a7974,0.2205,6.377,550.629,6.7249,122.71,4,5,2,2,True,0.451225,0.402556,0.9,2_lipinski_violations
CAND_52d3047dba,0.2525,5.531,553.589,3.9905,143.97,5,7,2,1,False,0.482125,0.496556,1.0,1_lipinski_violations;veber_fail
CAND_27aec14c52,0.2341,5.592,551.617,5.1442,134.74,5,6,2,2,True,0.457345,0.489778,1.0,2_lipinski_violations
CAND_6496af0c8e,0.239,5.258,552.601,5.7153,131.94,4,6,1,2,True,0.45955,0.526889,1.0,2_lipinski_violations
CAND_d56fd46cda,0.206,5.824,550.629,6.869,122.71,4,5,1,2,True,0.4447,0.464,0.9,2_lipinski_violations
CAND_4d920a8a3d,0.2098,5.706,568.669,6.4319,122.71,4,6,1,2,True,0.44641,0.477111,1.0,2_lipinski_violations
CAND_87ffb502cb,0.2384,4.906,553.589,4.1346,143.97,5,7,1,1,False,0.47578,0.566,1.0,1_lipinski_violations;veber_fail
CAND_f6bd21c1d1,0.2183,5.039,551.617,5.2883,134.74,5,6,1,2,True,0.450235,0.551222,1.0,2_lipinski_violations
CAND_2f4d2f3f87,0.251,5.031,553.589,4.1346,143.97,5,7,2,1,False,0.48145,0.552111,1.0,1_lipinski_violations;veber_fail
CAND_14ee3bf43c,0.221,5.831,568.669,6.4319,122.71,4,6,2,2,True,0.45145,0.463222,1.0,2_lipinski_violations
CAND_30a2df8033,0.2836,6.24,578.713,5.6395,78.68,2,5,2,2,True,0.47962,0.417778,1.0,2_lipinski_violations
CAND_21d5caa379,0.2428,6.806,576.741,6.7932,69.45,2,4,2,2,True,0.46126,0.354889,0.9,2_lipinski_violations
CAND_d3f51877f4,0.2924,5.926,579.701,4.0588,90.71,3,6,2,1,True,0.58258,0.452667,1.0,1_lipinski_violations
CAND_26d403fdba,0.2684,6.021,577.729,5.2125,81.48,3,5,2,2,True,0.47278,0.442111,1.0,2_lipinski_violations
CAND_1a27c4b670,0.2492,6.688,594.781,6.3561,69.45,2,5,2,2,True,0.46414,0.368,1.0,2_lipinski_violations
CAND_63288884d3,0.3163,5.692,537.62,3.9313,90.71,3,6,2,1,True,0.593335,0.478667,1.0,1_lipinski_violations
CAND_25802ac24f,0.3084,5.987,534.66,5.6229,69.45,2,4,2,2,True,0.49078,0.445889,1.0,2_lipinski_violations
CAND_cdb9fed12b,0.3157,5.869,552.7,5.1858,69.45,2,5,2,2,True,0.494065,0.459,1.0,2_lipinski_violations
CAND_9b76bf5312,0.318,5.681,535.648,4.0422,81.48,3,5,2,1,True,0.5941,0.479889,1.0,1_lipinski_violations
CAND_0f20261c04,0.3482,5.687,536.632,4.4692,78.68,2,5,2,1,True,0.60769,0.479222,1.0,1_lipinski_violations
CAND_b2820de149,0.2914,5.853,552.7,5.4036,69.45,2,5,1,2,True,0.48313,0.460778,1.0,2_lipinski_violations
CAND_78d1b08134,0.2835,5.971,534.66,5.8407,69.45,2,4,1,2,True,0.479575,0.447667,1.0,2_lipinski_violations
CAND_d9b79441d5,0.3277,4.344,472.401,5.5287,83.56,2,6,0,1,True,0.598465,0.628444,1.0,1_lipinski_violations
CAND_1ce3301cda,0.3408,3.985,455.349,4.3851,95.59,3,6,0,0,True,0.70336,0.668333,1.0,no_major_descriptor_risk
CAND_f7022894b2,0.3202,4.463,454.361,5.9658,83.56,2,5,0,1,True,0.59509,0.615222,1.0,1_lipinski_violations
CAND_33efcc8152,0.3691,3.991,456.333,4.8121,92.79,2,6,0,0,True,0.716095,0.667667,1.0,no_major_descriptor_risk
CAND_29fcaf7708,0.3469,3.996,457.321,3.579,104.82,3,7,0,0,True,0.706105,0.667111,1.0,no_major_descriptor_risk
CAND_91a7bff50f,0.3469,3.996,457.321,3.579,104.82,3,7,0,0,True,0.706105,0.667111,1.0,no_major_descriptor_risk
CAND_1ea039a161,0.3408,3.985,455.349,4.3851,95.59,3,6,0,0,True,0.70336,0.668333,1.0,no_major_descriptor_risk
CAND_bd9a90403a,0.3202,4.463,454.361,5.9658,83.56,2,5,0,1,True,0.59509,0.615222,1.0,1_lipinski_violations
CAND_1b1f560339,0.3691,3.991,456.333,4.8121,92.79,2,6,0,0,True,0.716095,0.667667,1.0,no_major_descriptor_risk
CAND_e1d3c38b70,0.3277,4.344,472.401,5.5287,83.56,2,6,0,1,True,0.598465,0.628444,1.0,1_lipinski_violations
CAND_e7925385b2,0.3955,4.246,457.321,3.579,104.82,3,7,2,0,True,0.727975,0.639333,1.0,no_major_descriptor_risk
CAND_5a6462dd46,0.4208,4.241,456.333,4.8121,92.79,2,6,2,0,True,0.73936,0.639889,1.0,no_major_descriptor_risk
CAND_a0af8e4611,0.2991,5.859,661.898,5.2025,125.93,2,8,5,2,True,0.486595,0.460111,1.0,2_lipinski_violations
CAND_bfaae63e94,0.2884,5.977,643.858,5.6396,125.93,2,7,5,2,True,0.48178,0.447,1.0,2_lipinski_violations
CAND_034dcad296,0.2959,5.663,644.846,4.0589,137.96,3,8,5,1,True,0.584155,0.481889,1.0,1_lipinski_violations
CAND_205e3f8acd,0.2979,5.674,646.818,2.9052,147.19,3,9,5,1,False,0.502555,0.480667,1.0,1_lipinski_violations;veber_fail
CAND_6da115687c,0.3244,5.669,645.83,4.4859,135.16,2,8,5,1,True,0.59698,0.481222,1.0,1_lipinski_violations
CAND_8c374e684e,0.2408,7.108,657.885,6.2459,125.93,2,7,7,2,True,0.46036,0.321333,1.0,2_lipinski_violations
CAND_90bef4ec7f,0.271,6.502,660.845,3.5115,147.19,3,9,7,1,False,0.49045,0.388667,1.0,1_lipinski_violations;veber_fail
CAND_c06517dc75,0.2802,6.543,659.857,5.0922,135.16,2,8,7,2,True,0.47809,0.384111,1.0,2_lipinski_violations
CAND_17b30f7db0,0.2608,6.491,658.873,4.6652,137.96,3,8,7,1,True,0.56836,0.389889,1.0,1_lipinski_violations
CAND_7a80b1d1cd,0.2516,6.99,675.925,5.8088,125.93,2,8,7,2,True,0.46522,0.334444,1.0,2_lipinski_violations
CAND_26cdebf1ef,0.3685,5.118,591.763,3.8174,125.93,2,8,3,1,True,0.616825,0.542444,1.0,1_lipinski_violations
CAND_a9cf8de7b5,0.3806,5.029,575.695,3.1008,135.16,2,8,3,1,True,0.62227,0.552333,1.0,1_lipinski_violations
CAND_54ebec89c0,0.3577,4.826,471.609,4.1121,113.65,4,5,4,0,True,0.710965,0.574889,1.0,no_major_descriptor_risk
CAND_ecb601b7d5,0.3639,5.048,488.661,5.2557,101.62,3,5,4,1,True,0.614755,0.550222,1.0,1_lipinski_violations
CAND_f881ad36f5,0.4038,4.831,472.593,4.5391,110.85,3,5,4,0,True,0.73171,0.574333,1.0,no_major_descriptor_risk
CAND_d2ac3ff2b2,0.3588,4.837,473.581,3.6536,122.88,4,6,4,0,True,0.71146,0.573667,1.0,no_major_descriptor_risk
CAND_1279586a3e,0.3563,5.167,470.621,5.6928,101.62,3,4,4,1,True,0.611335,0.537,1.0,1_lipinski_violations
CAND_e39c14d15e,0.4094,4.956,472.593,4.395,110.85,3,5,3,0,True,0.73423,0.560444,1.0,no_major_descriptor_risk
CAND_99a67c7490,0.3611,4.951,471.609,3.968,113.65,4,5,3,0,True,0.712495,0.561,1.0,no_major_descriptor_risk
CAND_102ef7c31f,0.3653,5.219,470.621,5.5487,101.62,3,4,3,1,True,0.615385,0.531222,1.0,1_lipinski_violations
CAND_623003330a,0.3719,5.101,488.661,5.1116,101.62,3,5,3,1,True,0.618355,0.544333,1.0,1_lipinski_violations
CAND_483ce8e564,0.3611,4.962,473.581,3.5095,122.88,4,6,3,0,True,0.712495,0.559778,1.0,no_major_descriptor_risk
CAND_f573c53cff,0.3116,5.591,514.674,5.8022,110.85,3,5,5,2,True,0.49222,0.489889,1.0,2_lipinski_violations
CAND_bc8ca0e03a,0.3156,5.195,515.662,4.2215,122.88,4,6,5,1,True,0.59302,0.533889,1.0,1_lipinski_violations
CAND_63d4c4b628,0.4384,4.42,488.514,3.1058,131.94,4,6,2,0,True,0.74728,0.62,1.0,no_major_descriptor_risk
CAND_c313183749,0.4234,4.823,485.554,5.8402,110.68,3,4,2,1,True,0.64153,0.575222,1.0,1_lipinski_violations
CAND_d5495f0f37,0.4335,4.705,503.594,5.4031,110.68,3,5,2,2,True,0.547075,0.588333,1.0,2_lipinski_violations
CAND_20095d64e5,0.4311,4.409,486.542,4.2595,122.71,4,5,2,0,True,0.743995,0.621222,1.0,no_major_descriptor_risk
CAND_f4264ded48,0.4846,4.414,487.526,4.6865,119.91,3,5,2,0,True,0.76807,0.620667,1.0,no_major_descriptor_risk
CAND_ab31384422,0.4544,4.111,446.433,3.0194,131.94,4,6,1,0,True,0.75448,0.654333,1.0,no_major_descriptor_risk
CAND_259b9b9d21,0.5247,4.105,445.445,3.9049,119.91,3,5,1,0,True,0.786115,0.655,1.0,no_major_descriptor_risk
CAND_f27df353d1,0.4577,4.1,444.461,3.4779,122.71,4,5,1,0,True,0.755965,0.655556,1.0,no_major_descriptor_risk
CAND_8b7edfd749,0.4897,4.195,461.513,4.6215,110.68,3,5,1,0,True,0.770365,0.645,1.0,no_major_descriptor_risk
CAND_519b319f16,0.4882,4.124,443.473,5.0586,110.68,3,4,1,1,True,0.67069,0.652889,1.0,1_lipinski_violations
CAND_a52a9a2cb3,0.4439,4.381,472.515,4.2581,122.71,4,5,2,0,True,0.749755,0.624333,1.0,no_major_descriptor_risk
CAND_8625455a7e,0.4499,4.392,474.487,3.452,131.94,4,6,2,0,True,0.752455,0.623111,1.0,no_major_descriptor_risk
CAND_ddeee30ff5,0.3878,5.345,542.688,4.2875,103.68,2,7,5,1,True,0.62551,0.517222,1.0,1_lipinski_violations
CAND_7a8c5e52f6,0.3559,5.437,558.756,5.0041,94.45,2,7,5,2,True,0.512155,0.507,1.0,2_lipinski_violations
CAND_bc2581839e,0.3501,5.555,540.716,5.4412,94.45,2,6,5,2,True,0.509545,0.493889,1.0,2_lipinski_violations
CAND_de2bf37abd,0.3521,5.351,543.676,2.7068,115.71,3,8,5,1,True,0.609445,0.516556,1.0,1_lipinski_violations
CAND_ae4b5d504a,0.3523,5.34,541.704,3.8605,106.48,3,7,5,1,True,0.609535,0.517778,1.0,1_lipinski_violations
CAND_f5d51c3533,0.4157,5.018,528.661,3.8974,103.68,2,7,3,1,True,0.638065,0.553556,1.0,1_lipinski_violations
CAND_bf060e2988,0.3889,5.107,544.729,4.614,94.45,2,7,3,1,True,0.626005,0.543667,1.0,1_lipinski_violations
CAND_a2552ced33,0.3711,5.023,529.649,2.6643,115.71,3,8,3,1,True,0.617995,0.553,1.0,1_lipinski_violations
CAND_1646744a1f,0.3746,5.012,527.677,3.4704,106.48,3,7,3,1,True,0.61957,0.554222,1.0,1_lipinski_violations
CAND_140b551739,0.388,5.032,526.689,5.0511,94.45,2,6,3,2,True,0.5266,0.552,1.0,2_lipinski_violations
CAND_9a18d2fb78,0.32,6.029,572.783,5.7829,94.45,2,7,4,2,True,0.496,0.441222,1.0,2_lipinski_violations
CAND_d6c4915cdd,0.3619,5.582,556.715,5.0663,103.68,2,7,4,2,True,0.514855,0.490889,1.0,2_lipinski_violations
CAND_14ec9d4c01,0.4287,4.892,438.535,4.4349,109.58,3,5,2,0,True,0.742915,0.567556,1.0,no_major_descriptor_risk
CAND_42342fc523,0.3805,4.897,439.523,3.2018,121.61,4,6,2,0,True,0.721225,0.567,1.0,no_major_descriptor_risk
CAND_8c8e297dd1,0.438,4.903,440.507,3.6288,118.81,3,6,2,0,True,0.7471,0.566333,1.0,no_major_descriptor_risk
CAND_f3172bcf1b,0.4138,4.992,456.575,4.3454,109.58,3,6,2,0,True,0.73621,0.556444,1.0,no_major_descriptor_risk
CAND_fb054bda8f,0.3533,5.553,480.616,5.6052,109.58,3,5,3,1,True,0.609985,0.494111,1.0,1_lipinski_violations
CAND_2684bbfc40,0.3596,5.435,498.656,5.1681,109.58,3,6,3,1,True,0.61282,0.507222,1.0,1_lipinski_violations
CAND_16661ff2d5,0.3969,5.262,482.588,4.4515,118.81,3,6,3,0,True,0.728605,0.526444,1.0,no_major_descriptor_risk
CAND_959e4f4a5a,0.3506,5.256,481.604,4.0245,121.61,4,6,3,0,True,0.70777,0.527111,1.0,no_major_descriptor_risk
CAND_249e46d4d5,0.3504,5.267,483.576,3.566,130.84,4,7,3,0,True,0.70768,0.525889,1.0,no_major_descriptor_risk
CAND_f4544d8b11,0.2701,5.835,522.697,6.7018,109.58,3,5,5,2,True,0.473545,0.462778,0.9,2_lipinski_violations
CAND_cdf57f138b,0.3101,5.001,525.657,3.9674,130.84,4,7,5,1,True,0.590545,0.555444,1.0,1_lipinski_violations
CAND_514acaeb15,0.315,5.269,524.669,5.5481,118.81,3,6,5,2,True,0.49375,0.525667,1.0,2_lipinski_violations
CAND_f7681e4cba,0.424,5.221,587.768,3.0173,135.88,3,9,4,1,True,0.6418,0.531,1.0,1_lipinski_violations
CAND_0f95d6264c,0.4195,5.21,585.796,4.171,126.65,3,8,4,1,True,0.639775,0.532222,1.0,1_lipinski_violations
CAND_eb20038936,0.3661,5.215,586.784,2.5903,138.68,4,9,4,1,True,0.615745,0.531667,1.0,1_lipinski_violations
CAND_8d03acba38,0.4119,5.31,603.836,3.7339,126.65,3,9,4,1,True,0.636355,0.521111,1.0,1_lipinski_violations
CAND_1b5cde2852,0.3598,5.226,588.756,2.1318,147.91,4,10,4,1,False,0.53041,0.530444,1.0,1_lipinski_violations;veber_fail
CAND_709ac64a15,0.3415,5.71,630.837,2.6053,147.91,4,10,4,1,False,0.522175,0.476667,1.0,1_lipinski_violations;veber_fail
CAND_4abea8ef00,0.3565,5.864,627.877,5.3397,126.65,3,8,4,2,True,0.512425,0.459556,1.0,2_lipinski_violations
CAND_88b96445d6,0.3912,5.705,629.849,4.186,135.88,3,9,4,1,True,0.62704,0.477222,1.0,1_lipinski_violations
CAND_c3539cdd11,0.3428,5.699,628.865,3.759,138.68,4,9,4,1,True,0.60526,0.477889,1.0,1_lipinski_violations
CAND_b14bc41b0a,0.3659,5.794,645.917,4.9026,126.65,3,9,4,1,True,0.615655,0.467333,1.0,1_lipinski_violations
CAND_8417c1f4d5,0.3756,5.591,631.89,4.5141,126.65,3,9,5,1,True,0.62002,0.489889,1.0,1_lipinski_violations
CAND_337a24215d,0.3946,5.502,615.822,3.7975,135.88,3,9,5,1,True,0.62857,0.499778,1.0,1_lipinski_violations
CAND_f172028e97,0.3246,5.721,632.791,3.7086,148.05,2,9,6,1,False,0.51457,0.475444,1.0,1_lipinski_violations;veber_fail
CAND_a3f170ca1d,0.308,5.71,630.819,4.8623,138.82,2,8,6,1,True,0.5896,0.476667,1.0,1_lipinski_violations
CAND_827a56143b,0.2913,5.716,631.807,3.2816,150.85,3,9,6,1,False,0.499585,0.476,1.0,1_lipinski_violations;veber_fail
CAND_ac74ec575f,0.311,5.81,648.859,4.4252,138.82,2,9,6,1,True,0.59095,0.465556,1.0,1_lipinski_violations
CAND_c6b8e8846c,0.2879,5.727,633.779,2.4755,160.08,3,10,6,1,False,0.498055,0.474778,1.0,1_lipinski_violations;veber_fail
CAND_64fcd472d1,0.3071,5.513,617.78,2.6737,150.85,3,9,5,1,False,0.506695,0.498556,1.0,1_lipinski_violations;veber_fail
CAND_695b38a19b,0.3443,5.518,618.764,3.1007,148.05,2,9,5,1,False,0.523435,0.498,1.0,1_lipinski_violations;veber_fail
CAND_a76d546263,0.3394,5.507,616.792,4.2544,138.82,2,8,5,1,True,0.60373,0.499222,1.0,1_lipinski_violations
CAND_ebae8bf3c9,0.3023,5.524,619.752,2.2152,160.08,3,10,5,1,False,0.504535,0.497333,1.0,1_lipinski_violations;veber_fail
CAND_f5947b6250,0.3355,5.607,634.832,3.8173,138.82,2,9,5,1,True,0.601975,0.488111,1.0,1_lipinski_violations
CAND_a50e6c7239,0.2602,6.312,658.873,5.6425,138.82,2,8,7,2,True,0.46909,0.409778,1.0,2_lipinski_violations
CAND_41b1e1e5cd,0.2926,6.002,660.845,4.4888,148.05,2,9,7,1,False,0.50017,0.444222,1.0,1_lipinski_violations;veber_fail
CAND_da075b45b7,0.4473,4.776,507.616,3.9041,98.06,1,7,4,1,True,0.652285,0.580444,1.0,1_lipinski_violations
CAND_9daa249a72,0.433,4.781,508.604,3.0186,110.09,2,8,4,1,True,0.64585,0.579889,1.0,1_lipinski_violations
CAND_868899246e,0.4175,4.865,523.684,4.6207,88.83,1,7,4,1,True,0.638875,0.570556,1.0,1_lipinski_violations
CAND_20e70d0669,0.4172,4.794,505.644,5.0578,88.83,1,6,4,2,True,0.53974,0.578444,1.0,2_lipinski_violations
CAND_8c6031ee9c,0.4371,4.77,506.632,3.4771,100.86,2,7,4,1,True,0.647695,0.581111,1.0,1_lipinski_violations
CAND_68b7567070,0.4158,4.328,494.577,2.8463,110.09,2,8,1,0,True,0.73711,0.630222,1.0,no_major_descriptor_risk
CAND_ca1d20404d,0.4056,4.412,509.657,4.4484,88.83,1,7,1,1,True,0.63352,0.620889,1.0,1_lipinski_violations
CAND_a9c2977fb9,0.4314,4.323,493.589,3.7318,98.06,1,7,1,0,True,0.74413,0.630778,1.0,no_major_descriptor_risk
CAND_44ac127e89,0.4205,4.317,492.605,3.3048,100.86,2,7,1,0,True,0.739225,0.631444,1.0,no_major_descriptor_risk
CAND_90d10fcb9a,0.408,4.312,491.617,4.8855,88.83,1,6,1,0,True,0.7336,0.632,1.0,no_major_descriptor_risk
CAND_d4d6377095,0.4559,4.584,495.63,4.1881,88.83,1,7,3,0,True,0.755155,0.601778,1.0,no_major_descriptor_risk
CAND_92272a7af6,0.4739,4.484,477.59,4.2776,88.83,1,6,3,0,True,0.763255,0.612889,1.0,no_major_descriptor_risk
CAND_3a501c15f6,0.3719,4.608,522.411,2.8325,106.48,3,7,2,1,True,0.618355,0.599111,1.0,1_lipinski_violations
CAND_bd2e7b97de,0.3982,4.703,539.463,3.9761,94.45,2,7,2,1,True,0.63019,0.588556,1.0,1_lipinski_violations
CAND_070f6fb79e,0.4179,4.602,521.423,3.718,94.45,2,6,2,1,True,0.639055,0.599778,1.0,1_lipinski_violations
CAND_2389e4776c,0.4159,4.613,523.395,3.2595,103.68,2,7,2,1,True,0.638155,0.598556,1.0,1_lipinski_violations
CAND_16b7abbe7f,0.3493,4.453,539.463,3.9761,94.45,2,7,0,1,True,0.608185,0.616333,1.0,1_lipinski_violations
CAND_e8c4e829d3,0.3649,4.363,523.395,3.2595,103.68,2,7,0,1,True,0.615205,0.626333,1.0,1_lipinski_violations
CAND_6ba30ad5c6,0.3666,4.352,521.423,3.718,94.45,2,6,0,1,True,0.61597,0.627556,1.0,1_lipinski_violations
CAND_b87ba62543,0.3263,4.358,522.411,2.8325,106.48,3,7,0,1,True,0.597835,0.626889,1.0,1_lipinski_violations
CAND_9dfa4305a5,0.4179,4.602,521.423,3.718,94.45,2,6,2,1,True,0.639055,0.599778,1.0,1_lipinski_violations
CAND_29708b8aa4,0.3982,4.703,539.463,3.9761,94.45,2,7,2,1,True,0.63019,0.588556,1.0,1_lipinski_violations
CAND_fd94150ada,0.3719,4.608,522.411,2.8325,106.48,3,7,2,1,True,0.618355,0.599111,1.0,1_lipinski_violations
CAND_4d245d48ed,0.4159,4.613,523.395,3.2595,103.68,2,7,2,1,True,0.638155,0.598556,1.0,1_lipinski_violations
CAND_d6d35c8fc5,0.4789,4.976,498.631,4.5093,91.41,3,7,2,0,True,0.765505,0.558222,1.0,no_major_descriptor_risk
CAND_b4d7758cc8,0.4898,4.987,500.603,3.7032,100.64,3,8,2,1,True,0.67141,0.557,1.0,1_lipinski_violations
CAND_40be84832b,0.4261,4.981,499.619,3.2762,103.44,4,8,2,0,True,0.741745,0.557667,1.0,no_major_descriptor_risk
CAND_ce5c0f949b,0.4612,5.076,516.671,4.4198,91.41,3,8,2,1,True,0.65854,0.547111,1.0,1_lipinski_violations
CAND_dd20b4b982,0.3394,6.274,568.766,6.3173,91.41,3,7,4,2,True,0.50473,0.414,1.0,2_lipinski_violations
CAND_eb4caed41a,0.3733,5.632,571.726,3.5829,112.67,4,9,4,1,True,0.618985,0.485333,1.0,1_lipinski_violations
CAND_d6e73f4ceb,0.3575,5.621,569.754,4.7366,103.44,4,8,4,1,True,0.611875,0.486556,1.0,1_lipinski_violations
CAND_46d598016f,0.3955,5.708,570.738,5.1636,100.64,3,8,4,2,True,0.529975,0.476889,1.0,2_lipinski_violations
CAND_01754ec7b0,0.3493,6.156,586.806,5.8802,91.41,3,8,4,2,True,0.509185,0.427111,1.0,2_lipinski_violations
CAND_a5410f0b2f,0.3782,5.883,572.779,5.4901,91.41,3,8,4,2,True,0.52219,0.457444,1.0,2_lipinski_violations
CAND_5a7fb54cd1,0.3842,5.554,557.699,3.1928,112.67,4,9,4,1,True,0.62389,0.494,1.0,1_lipinski_violations
CAND_9b0fcdd15f,0.4226,5.548,556.711,4.7735,100.64,3,8,4,1,True,0.64117,0.494667,1.0,1_lipinski_violations
CAND_402a3cf6a2,0.4264,4.94,514.634,3.9685,103.68,2,7,3,1,True,0.64288,0.562222,1.0,1_lipinski_violations
CAND_22a68ff9c2,0.3847,4.934,513.65,3.5415,106.48,3,7,3,1,True,0.624115,0.562889,1.0,1_lipinski_violations
CAND_78349aec23,0.381,4.945,515.622,2.3878,115.71,3,8,3,1,True,0.62245,0.561667,1.0,1_lipinski_violations
CAND_10c2990bf5,0.397,5.029,530.702,4.6851,94.45,2,7,3,1,True,0.62965,0.552333,1.0,1_lipinski_violations
CAND_0a1b7aa5f0,0.3956,4.99,512.662,5.1222,94.45,2,6,3,2,True,0.53002,0.556667,1.0,2_lipinski_violations
CAND_f6aa893b5e,0.4317,4.498,502.648,3.6887,94.45,2,7,2,1,True,0.645265,0.611333,1.0,1_lipinski_violations
CAND_74203a566a,0.3938,4.414,487.568,2.0866,115.71,3,8,2,0,True,0.72721,0.620667,1.0,no_major_descriptor_risk
CAND_d86cb51b49,0.4006,4.403,485.596,2.5451,106.48,3,7,2,0,True,0.73027,0.621889,1.0,no_major_descriptor_risk
CAND_70d9d9babb,0.449,4.409,486.58,2.9721,103.68,2,7,2,0,True,0.75205,0.621222,1.0,no_major_descriptor_risk
CAND_d46bd647be,0.4444,4.398,484.608,4.1258,94.45,2,6,2,0,True,0.74998,0.622444,1.0,no_major_descriptor_risk
CAND_883a15de70,0.3641,4.617,501.595,2.3453,115.71,3,8,1,1,True,0.614845,0.598111,1.0,1_lipinski_violations
CAND_613a057921,0.3897,4.701,516.675,4.295,94.45,2,7,1,1,True,0.626365,0.588778,1.0,1_lipinski_violations
CAND_9e2bc7965c,0.3625,4.681,535.603,2.7522,106.48,3,7,2,1,True,0.614125,0.591,1.0,1_lipinski_violations
CAND_7410e0a7c4,0.4057,4.687,536.587,3.1792,103.68,2,7,2,1,True,0.633565,0.590333,1.0,1_lipinski_violations
CAND_b929583ecc,0.3977,4.676,534.615,4.3329,94.45,2,6,2,1,True,0.629965,0.591556,1.0,1_lipinski_violations
CAND_a8055d8e39,0.3897,4.776,552.655,3.8958,94.45,2,7,2,1,True,0.626365,0.580444,1.0,1_lipinski_violations
CAND_1a532e7d57,0.3569,4.692,537.575,2.2937,115.71,3,8,2,1,True,0.611605,0.589778,1.0,1_lipinski_violations
CAND_dca17233ab,0.3806,4.978,521.576,2.5783,106.48,3,7,3,1,True,0.62227,0.558,1.0,1_lipinski_violations
CAND_e5fb6c370d,0.3742,4.989,523.548,2.1198,115.71,3,8,3,1,True,0.61939,0.556778,1.0,1_lipinski_violations
CAND_e507b76567,0.4264,4.984,522.56,3.0053,103.68,2,7,3,1,True,0.64288,0.557333,1.0,1_lipinski_violations
CAND_c98bfd33be,0.4215,4.973,520.588,4.159,94.45,2,6,3,1,True,0.640675,0.558556,1.0,1_lipinski_violations
CAND_8741dcc5f1,0.4107,5.073,538.628,3.7219,94.45,2,7,3,1,True,0.635815,0.547444,1.0,1_lipinski_violations
CAND_c0334fe19c,0.4118,4.823,538.628,3.5874,94.45,2,7,3,1,True,0.63631,0.575222,1.0,1_lipinski_violations
