candidate_id,lipinski_violations,veber_pass,main_risk
CAND_411a1e7d91,0,True,no_major_descriptor_risk
CAND_00c40ed0bf,0,True,no_major_descriptor_risk
CAND_155548f64e,0,True,no_major_descriptor_risk
CAND_6ec3b3ab80,0,True,no_major_descriptor_risk
CAND_31992456c5,0,True,no_major_descriptor_risk
CAND_74646755cf,0,True,no_major_descriptor_risk
CAND_2ad29e40cf,0,True,no_major_descriptor_risk
CAND_aa330ca8f8,0,True,no_major_descriptor_risk
CAND_18ada7a542,1,True,1_lipinski_violations
CAND_2d849f6b99,1,True,1_lipinski_violations
CAND_f84f72141a,1,True,1_lipinski_violations
CAND_86150efe21,1,True,1_lipinski_violations
CAND_a7e430a723,1,True,1_lipinski_violations
CAND_02581d089e,0,True,no_major_descriptor_risk
CAND_55b934be09,0,True,no_major_descriptor_risk
CAND_cd3023e25f,0,True,no_major_descriptor_risk
CAND_adaa8ccf95,0,True,no_major_descriptor_risk
CAND_81f3ce07b3,0,True,no_major_descriptor_risk
CAND_9fbcc26b59,0,True,no_major_descriptor_risk
CAND_7084292691,0,True,no_major_descriptor_risk
CAND_9fe3dbd0f0,0,True,no_major_descriptor_risk
CAND_566ff97b65,0,True,no_major_descriptor_risk
CAND_1b76c419de,0,True,no_major_descriptor_risk
CAND_1ccd8244e7,0,True,no_major_descriptor_risk
CAND_4a81c90516,0,True,no_major_descriptor_risk
CAND_05adaed595,0,True,no_major_descriptor_risk
CAND_36c927e401,0,True,no_major_descriptor_risk
CAND_0245960cf2,0,True,no_major_descriptor_risk
CAND_6f6d3734b2,0,True,no_major_descriptor_risk
CAND_ae311ed8f5,0,True,no_major_descriptor_risk
CAND_d3e8dd3420,0,True,no_major_descriptor_risk
CAND_123f2d1fb1,0,True,no_major_descriptor_risk
CAND_0ef0eb0c82,0,True,no_major_descriptor_risk
