fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_bf7dd540d0,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[11*]CCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C/C=C\C([14*])=O,[10*]C[C@H](O)[C@@H]([16*])O,14,5,21,0,10,15,10;16,largest_ring_two_bond_fragmentation
FRAG_12f37425b4,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[11*]CCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C/C=C\[16*],[10*]C[C@H](O)[C@H](O)C([18*])=O,14,7,19,0,10,17,10;18,largest_ring_two_bond_fragmentation
FRAG_0dfe50ac66,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[11*]CCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C[19*],[10*]C[C@H](O)[C@H](O)C(=O)/C=C\[20*],14,9,17,0,10,19,10;20,largest_ring_two_bond_fragmentation
FRAG_94de737adc,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[11*]CCc1cc(OC)cc(O)c1C(=O)O[C@H]([20*])C,[10*]C[C@H](O)[C@H](O)C(=O)/C=C\C[21*],14,10,16,0,10,20,10;21,largest_ring_two_bond_fragmentation
FRAG_aa4074679b,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[11*]CCc1cc(OC)cc(O)c1C(=O)O[21*],[10*]C[C@H](O)[C@H](O)C(=O)/C=C\C[C@@H]([23*])C,14,12,14,0,10,22,10;23,largest_ring_two_bond_fragmentation
FRAG_1b77edca41,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[6*]C(=O)O[C@@H](C)C/C=C\C(=O)[C@@H](O)[C@@H](O)C[10*],[11*]CCc1cc(OC)cc(O)c1[24*],14,11,15,6,10,26,11;24,largest_ring_two_bond_fragmentation
FRAG_d9b4036014,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C/C=C\C([14*])=O,[11*][C@H](O)[C@@H]([16*])O,14,4,22,0,11,15,11;16,largest_ring_two_bond_fragmentation
FRAG_abb5eae51b,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C/C=C\[16*],[11*][C@H](O)[C@H](O)C([18*])=O,14,6,20,0,11,17,11;18,largest_ring_two_bond_fragmentation
FRAG_4b20ed3948,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C[19*],[11*][C@H](O)[C@H](O)C(=O)/C=C\[20*],14,8,18,0,11,19,11;20,largest_ring_two_bond_fragmentation
FRAG_6d86ed287b,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C(=O)O[C@H]([20*])C,[11*][C@H](O)[C@H](O)C(=O)/C=C\C[21*],14,9,17,0,11,20,11;21,largest_ring_two_bond_fragmentation
FRAG_3f90a77f48,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C(=O)O[21*],[11*][C@H](O)[C@H](O)C(=O)/C=C\C[C@@H]([23*])C,14,11,15,0,11,22,11;23,largest_ring_two_bond_fragmentation
FRAG_930ea9e610,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[12*]CCCc1cc(OC)cc(O)c1C([23*])=O,[11*][C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)O[24*],14,12,14,0,11,23,11;24,largest_ring_two_bond_fragmentation
FRAG_000d02dc34,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[6*]C(=O)O[C@@H](C)C/C=C\C(=O)[C@@H](O)[C@H]([11*])O,[12*]CCCc1cc(OC)cc(O)c1[24*],14,12,14,6,11,26,12;24,largest_ring_two_bond_fragmentation
FRAG_a320f695a9,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C/C=C\[16*],[12*][C@H](O)C([18*])=O,14,4,22,0,13,17,12;18,largest_ring_two_bond_fragmentation
FRAG_484bf5f63a,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C[19*],[12*][C@H](O)C(=O)/C=C\[20*],14,6,20,0,13,19,12;20,largest_ring_two_bond_fragmentation
FRAG_b93ef0329c,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[C@H]([20*])C,[12*][C@H](O)C(=O)/C=C\C[21*],14,7,19,0,13,20,12;21,largest_ring_two_bond_fragmentation
FRAG_c79c8c139f,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[21*],[12*][C@H](O)C(=O)/C=C\C[C@@H]([23*])C,14,9,17,0,13,22,12;23,largest_ring_two_bond_fragmentation
FRAG_56a0b2f213,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1C([23*])=O,[12*][C@H](O)C(=O)/C=C\C[C@H](C)O[24*],14,10,16,0,13,23,12;24,largest_ring_two_bond_fragmentation
FRAG_3744625cf8,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[14*][C@@H](O)CCCc1cc(OC)cc(O)c1[24*],[6*]C(=O)O[C@@H](C)C/C=C\C(=O)[C@H]([12*])O,14,12,14,0,13,26,6;12,largest_ring_two_bond_fragmentation
FRAG_f1d3c91072,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[16*][C@@H](O)[C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[C@@H](C)C[19*],[14*]C(=O)/C=C\[20*],14,4,22,0,15,19,14;20,largest_ring_two_bond_fragmentation
FRAG_d77985ac3a,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[16*][C@@H](O)[C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[C@H]([20*])C,[14*]C(=O)/C=C\C[21*],14,5,21,0,15,20,14;21,largest_ring_two_bond_fragmentation
FRAG_244837094d,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[16*][C@@H](O)[C@@H](O)CCCc1cc(OC)cc(O)c1C(=O)O[21*],[14*]C(=O)/C=C\C[C@@H]([23*])C,14,7,19,0,15,22,14;23,largest_ring_two_bond_fragmentation
FRAG_0cef7abd8b,JAK2_42eda36dd1,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,[16*][C@@H](O)[C@@H](O)CCCc1cc(OC)cc(O)c1C([23*])=O,[14*]C(=O)/C=C\C[C@H](C)O[24*],14,8,18,0,15,23,14;24,largest_ring_two_bond_fragmentation
FRAG_a1092cd661,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]N(C)Cc1cc(N)cc(Nc2nccc(-c3cccc(OCC[4*])c3)n2)c1,[1*]C/C=C/[5*],18,3,26,0,1,4,1;5,largest_ring_two_bond_fragmentation
FRAG_85a422c779,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]N(C)Cc1cc(N)cc(Nc2nccc(-c3cccc(OC[5*])c3)n2)c1,[1*]C/C=C/C[6*],18,4,25,0,1,5,1;6,largest_ring_two_bond_fragmentation
FRAG_cee6326acf,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]N(C)Cc1cc(N)cc(Nc2nccc(-c3cccc(O[6*])c3)n2)c1,[1*]C/C=C/CC[7*],18,5,24,0,1,6,1;7,largest_ring_two_bond_fragmentation
FRAG_2a2722e74a,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]N(C)Cc1cc(N)cc(Nc2nccc(-c3cccc([7*])c3)n2)c1,[1*]C/C=C/CCO[8*],18,6,23,0,1,7,1;8,largest_ring_two_bond_fragmentation
FRAG_14f453bc13,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]N(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[1*]C/C=C/CCOc1cccc([14*])c1,18,12,17,6,1,13,1;14,largest_ring_two_bond_fragmentation
FRAG_cdaf0ce864,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]C/C=C/CCOc1cccc(-c2ccnc([20*])n2)c1,[2*]N(C)Cc1cc(N)cc(N[18*])c1,18,11,18,6,1,19,2;18,largest_ring_two_bond_fragmentation
FRAG_677666e3d4,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]C/C=C/CCOc1cccc(-c2ccnc(N[21*])n2)c1,[2*]N(C)Cc1cc([20*])cc(N)c1,18,10,19,6,1,20,2;20,largest_ring_two_bond_fragmentation
FRAG_64f7d6cef3,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]C/C=C/CCOc1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[2*]N(C)C[26*],18,3,26,0,1,27,2;26,largest_ring_two_bond_fragmentation
FRAG_d652bfa988,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[3*]CN(C)Cc1cc(N)cc(Nc2nccc(-c3cccc(OC[5*])c3)n2)c1,[2*]/C=C/C[6*],18,3,26,0,2,5,2;6,largest_ring_two_bond_fragmentation
FRAG_fbf277d86f,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[3*]CN(C)Cc1cc(N)cc(Nc2nccc(-c3cccc(O[6*])c3)n2)c1,[2*]/C=C/CC[7*],18,4,25,0,2,6,2;7,largest_ring_two_bond_fragmentation
FRAG_e66c30ffe4,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[3*]CN(C)Cc1cc(N)cc(Nc2nccc(-c3cccc([7*])c3)n2)c1,[2*]/C=C/CCO[8*],18,5,24,0,2,7,2;8,largest_ring_two_bond_fragmentation
FRAG_df4ba9f26e,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[3*]CN(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[2*]/C=C/CCOc1cccc([14*])c1,18,11,18,6,2,13,2;14,largest_ring_two_bond_fragmentation
FRAG_fbce1725c6,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]/C=C/CCOc1cccc(-c2ccnc([20*])n2)c1,[3*]CN(C)Cc1cc(N)cc(N[18*])c1,18,12,17,6,2,19,3;18,largest_ring_two_bond_fragmentation
FRAG_db816377ca,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]/C=C/CCOc1cccc(-c2ccnc(N[21*])n2)c1,[3*]CN(C)Cc1cc([20*])cc(N)c1,18,11,18,6,2,20,3;20,largest_ring_two_bond_fragmentation
FRAG_3e95ddbd0a,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[2*]/C=C/CCOc1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[3*]CN(C)C[26*],18,4,25,0,2,27,3;26,largest_ring_two_bond_fragmentation
FRAG_9d9ece0ae1,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]Cc1cc(N)cc(Nc2nccc(-c3cccc(OCC/C=C/[2*])c3)n2)c1,[3*]CN([28*])C,18,3,26,0,2,28,3;28,largest_ring_two_bond_fragmentation
FRAG_45ba47a8b9,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[5*]/C=C/CN(C)Cc1cc(N)cc(Nc2nccc(-c3cccc([7*])c3)n2)c1,[4*]CCO[8*],18,3,26,0,4,7,4;8,largest_ring_two_bond_fragmentation
FRAG_9c2d79b580,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[5*]/C=C/CN(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[4*]CCOc1cccc([14*])c1,18,9,20,6,4,13,4;14,largest_ring_two_bond_fragmentation
FRAG_7465a370e0,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[4*]CCOc1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[5*]/C=C/CN(C)C[26*],18,6,23,0,4,27,5;26,largest_ring_two_bond_fragmentation
FRAG_9162912a3b,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]Cc1cc(N)cc(Nc2nccc(-c3cccc(OCC[4*])c3)n2)c1,[5*]/C=C/CN([28*])C,18,5,24,0,4,28,5;28,largest_ring_two_bond_fragmentation
FRAG_23682ae722,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[6*]C/C=C/CN(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[5*]COc1cccc([14*])c1,18,8,21,6,5,13,5;14,largest_ring_two_bond_fragmentation
FRAG_7fa27a5c53,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[5*]COc1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[6*]C/C=C/CN(C)C[26*],18,7,22,0,5,27,6;26,largest_ring_two_bond_fragmentation
FRAG_3641a9c55a,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]Cc1cc(N)cc(Nc2nccc(-c3cccc(OC[5*])c3)n2)c1,[6*]C/C=C/CN([28*])C,18,6,23,0,5,28,6;28,largest_ring_two_bond_fragmentation
FRAG_f1de805ecc,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[7*]CC/C=C/CN(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[6*]Oc1cccc([14*])c1,18,7,22,6,6,13,6;14,largest_ring_two_bond_fragmentation
FRAG_4f647494e6,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[6*]Oc1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[7*]CC/C=C/CN(C)C[26*],18,8,21,0,6,27,7;26,largest_ring_two_bond_fragmentation
FRAG_2dd919cd7c,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]Cc1cc(N)cc(Nc2nccc(-c3cccc(O[6*])c3)n2)c1,[7*]CC/C=C/CN([28*])C,18,7,22,0,6,28,7;28,largest_ring_two_bond_fragmentation
FRAG_32177ee440,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[8*]OCC/C=C/CN(C)Cc1cc(N)cc(Nc2nccc([12*])n2)c1,[7*]c1cccc([14*])c1,18,6,23,6,7,13,7;14,largest_ring_two_bond_fragmentation
FRAG_8993fa032b,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[8*]OCC/C=C/CN(C)Cc1cc(N)cc(N[18*])c1,[7*]c1cccc(-c2ccnc([20*])n2)c1,18,12,17,6,7,19,7;20,largest_ring_two_bond_fragmentation
FRAG_72a36012ad,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[7*]c1cccc(-c2ccnc(Nc3cc([28*])cc(N)c3)n2)c1,[8*]OCC/C=C/CN(C)C[26*],18,9,20,0,7,27,8;26,largest_ring_two_bond_fragmentation
FRAG_b7fb65762a,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[1*]Cc1cc(N)cc(Nc2nccc(-c3cccc([7*])c3)n2)c1,[8*]OCC/C=C/CN([28*])C,18,8,21,0,7,28,8;28,largest_ring_two_bond_fragmentation
FRAG_77840807fd,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[14*]c1cccc(OCC/C=C/CN(C)Cc2cc(N)cc(N[18*])c2)c1,[12*]c1ccnc([20*])n1,18,6,23,6,13,19,12;20,largest_ring_two_bond_fragmentation
FRAG_ac865dcdf3,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[14*]c1cccc(OCC/C=C/CN(C)Cc2cc([20*])cc(N)c2)c1,[12*]c1ccnc(N[21*])n1,18,7,22,6,13,20,12;21,largest_ring_two_bond_fragmentation
FRAG_e373894c08,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[20*]c1nccc(-c2cccc(OCC/C=C/CN(C)C[26*])c2)n1,[18*]Nc1cc([28*])cc(N)c1,18,8,21,6,19,27,18;28,largest_ring_two_bond_fragmentation
FRAG_3a2edd4467,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[20*]c1nccc(-c2cccc(OCC/C=C/CN([28*])C)c2)n1,[1*]Cc1cc(N)cc(N[18*])c1,18,9,20,6,19,28,1;18,largest_ring_two_bond_fragmentation
FRAG_4cc5573774,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[21*]Nc1nccc(-c2cccc(OCC/C=C/CN(C)C[26*])c2)n1,[20*]c1cc([28*])cc(N)c1,18,7,22,6,20,27,20;28,largest_ring_two_bond_fragmentation
FRAG_dbf7168a90,JAK2_5820b88f74,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(N)cc(c2)C1,[21*]Nc1nccc(-c2cccc(OCC/C=C/CN([28*])C)c2)n1,[1*]Cc1cc([20*])cc(N)c1,18,8,21,6,20,28,1;20,largest_ring_two_bond_fragmentation
FRAG_2441b57f9b,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[8*]c1cc(Nc2nccc(-c3cccc(OCC=C[10*])c3)n2)ccc1OC,[7*]COC[11*],17,3,25,0,7,10,7;11,largest_ring_two_bond_fragmentation
FRAG_56c52f6374,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[8*]c1cc(Nc2nccc(-c3cccc(OC[12*])c3)n2)ccc1OC,[7*]COCC=C[13*],17,5,23,0,7,12,7;13,largest_ring_two_bond_fragmentation
FRAG_3b54d380df,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[8*]c1cc(Nc2nccc(-c3cccc(O[13*])c3)n2)ccc1OC,[7*]COCC=CC[14*],17,6,22,0,7,13,7;14,largest_ring_two_bond_fragmentation
FRAG_314a4dc8b9,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[8*]c1cc(Nc2nccc(-c3cccc([14*])c3)n2)ccc1OC,[7*]COCC=CCO[15*],17,7,21,0,7,14,7;15,largest_ring_two_bond_fragmentation
FRAG_1de05c3f59,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[7*]COCC=CCOc1cccc(-c2ccnc([27*])n2)c1,[8*]c1cc(N[25*])ccc1OC,17,9,19,6,7,26,8;25,largest_ring_two_bond_fragmentation
FRAG_a086004629,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[5*]Nc1nccc(-c2cccc(OCC=CCOC[7*])c2)n1,[8*]c1cc([27*])ccc1OC,17,8,20,6,7,30,8;27,largest_ring_two_bond_fragmentation
FRAG_fd5d05832b,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[9*]Cc1cc(Nc2nccc(-c3cccc(OC[12*])c3)n2)ccc1OC,[8*]OCC=C[13*],17,4,24,0,8,12,8;13,largest_ring_two_bond_fragmentation
FRAG_6caa393104,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[9*]Cc1cc(Nc2nccc(-c3cccc(O[13*])c3)n2)ccc1OC,[8*]OCC=CC[14*],17,5,23,0,8,13,8;14,largest_ring_two_bond_fragmentation
FRAG_00a87ec77e,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[9*]Cc1cc(Nc2nccc(-c3cccc([14*])c3)n2)ccc1OC,[8*]OCC=CCO[15*],17,6,22,0,8,14,8;15,largest_ring_two_bond_fragmentation
FRAG_3230d38471,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[9*]Cc1cc(Nc2nccc([19*])n2)ccc1OC,[8*]OCC=CCOc1cccc([21*])c1,17,12,16,6,8,20,8;21,largest_ring_two_bond_fragmentation
FRAG_36599db2a9,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[8*]OCC=CCOc1cccc(-c2ccnc([27*])n2)c1,[9*]Cc1cc(N[25*])ccc1OC,17,10,18,6,8,26,9;25,largest_ring_two_bond_fragmentation
FRAG_33f5f43466,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[5*]Nc1nccc(-c2cccc(OCC=CCO[8*])c2)n1,[9*]Cc1cc([27*])ccc1OC,17,9,19,6,8,30,9;27,largest_ring_two_bond_fragmentation
FRAG_6ab4f349c9,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[10*]OCc1cc(Nc2nccc(-c3cccc(OC[12*])c3)n2)ccc1OC,[9*]CC=C[13*],17,3,25,0,9,12,9;13,largest_ring_two_bond_fragmentation
FRAG_f95d19dba0,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[10*]OCc1cc(Nc2nccc(-c3cccc(O[13*])c3)n2)ccc1OC,[9*]CC=CC[14*],17,4,24,0,9,13,9;14,largest_ring_two_bond_fragmentation
FRAG_085636dde1,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[10*]OCc1cc(Nc2nccc(-c3cccc([14*])c3)n2)ccc1OC,[9*]CC=CCO[15*],17,5,23,0,9,14,9;15,largest_ring_two_bond_fragmentation
FRAG_7d8befce61,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[10*]OCc1cc(Nc2nccc([19*])n2)ccc1OC,[9*]CC=CCOc1cccc([21*])c1,17,11,17,6,9,20,9;21,largest_ring_two_bond_fragmentation
FRAG_6db7241926,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[9*]CC=CCOc1cccc(-c2ccnc([27*])n2)c1,[10*]OCc1cc(N[25*])ccc1OC,17,11,17,6,9,26,10;25,largest_ring_two_bond_fragmentation
FRAG_1ed154afab,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[5*]Nc1nccc(-c2cccc(OCC=CC[9*])c2)n1,[10*]OCc1cc([27*])ccc1OC,17,10,18,6,9,30,10;27,largest_ring_two_bond_fragmentation
FRAG_163506a74d,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[11*]COCc1cc(Nc2nccc(-c3cccc(O[13*])c3)n2)ccc1OC,[10*]C=CC[14*],17,3,25,0,10,13,10;14,largest_ring_two_bond_fragmentation
FRAG_6da3d815fc,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[11*]COCc1cc(Nc2nccc(-c3cccc([14*])c3)n2)ccc1OC,[10*]C=CCO[15*],17,4,24,0,10,14,10;15,largest_ring_two_bond_fragmentation
FRAG_ea0dc7777d,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[11*]COCc1cc(Nc2nccc([19*])n2)ccc1OC,[10*]C=CCOc1cccc([21*])c1,17,10,18,6,10,20,10;21,largest_ring_two_bond_fragmentation
FRAG_0de94b43ea,JAK2_efbd18d7a2,COc1ccc2cc1COCC=CCOc1cccc(c1)-c1ccnc(n1)N2,[10*]C=CCOc1cccc(-c2ccnc([27*])n2)c1,[11*]COCc1cc(N[25*])ccc1OC,17,12,16,6,10,26,11;25,largest_ring_two_bond_fragmentation
