action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3247742,[],CHEMBL1116984,Inhibition of recombinant GST tagged JAK2 protein after 60 mins using FITC-GGEEEEYFELVKKKK-NH2 substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,,,CHEMBL1156975,Bioorg Med Chem Lett,2010,"{'bei': '14.46', 'le': '0.28', 'lle': '4.55', 'sei': '9.90'}",CHEMBL1092925,,CHEMBL1092925,8.17,0,http://www.openphacts.org/units/Nanomolar,901641,=,1,1,=,,IC50,nM,,6.8,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,6.8
,,3247743,[],CHEMBL1116984,Inhibition of recombinant GST tagged JAK2 protein after 60 mins using FITC-GGEEEEYFELVKKKK-NH2 substrate,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,,,CHEMBL1156975,Bioorg Med Chem Lett,2010,"{'bei': '16.59', 'le': '0.31', 'lle': '3.94', 'sei': '11.95'}",CHEMBL1092926,,CHEMBL1092926,8.14,0,http://www.openphacts.org/units/Nanomolar,901642,=,1,1,=,,IC50,nM,,7.3,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,7.3
,,3315898,[],CHEMBL1120244,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1,,,CHEMBL1158604,Bioorg Med Chem Lett,2010,,CHEMBL1085511,,CHEMBL1085511,,0,http://www.openphacts.org/units/Nanomolar,916944,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,10.0
,,3423097,[],CHEMBL1227372,Inhibition of recombinant JAK2 after 1 hr,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1221237,Bioorg Med Chem Lett,2010,,CHEMBL1221633,,CHEMBL1221633,,0,http://www.openphacts.org/units/Nanomolar,934820,=,1,1,=,,IC50,nM,,106700.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,106.7
,,3423098,[],CHEMBL1227372,Inhibition of recombinant JAK2 after 1 hr,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccncc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1221237,Bioorg Med Chem Lett,2010,,CHEMBL185140,,CHEMBL185140,,0,http://www.openphacts.org/units/Nanomolar,934662,=,1,1,=,,IC50,nM,,133600.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,133.6
,,3439121,[],CHEMBL1247968,Inhibition of Jak2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,,,CHEMBL1240487,J Med Chem,2010,,CHEMBL1242977,,CHEMBL1242977,,0,http://www.openphacts.org/units/Nanomolar,954412,>,1,1,>,,IC50,nM,,8000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,8000.0
,,3439188,[],CHEMBL1247968,Inhibition of Jak2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,,,CHEMBL1240487,J Med Chem,2010,,CHEMBL1243200,,CHEMBL1243200,,0,http://www.openphacts.org/units/Nanomolar,954703,>,1,1,>,,IC50,nM,,1000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1000.0
,,3439201,[],CHEMBL1247968,Inhibition of Jak2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1,,,CHEMBL1240487,J Med Chem,2010,,CHEMBL1243326,,CHEMBL1243326,,0,http://www.openphacts.org/units/Nanomolar,954870,>,1,1,>,,IC50,nM,,25000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,25000.0
,,3504210,[],CHEMBL1260175,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,,,CHEMBL1255180,Bioorg Med Chem,2010,"{'bei': '10.58', 'le': '0.20', 'lle': '1.48', 'sei': '5.62'}",CHEMBL1258913,,CHEMBL1258913,5.76,0,http://www.openphacts.org/units/Nanomolar,963945,=,1,1,=,,IC50,nM,,1721.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,1.721
,,3521258,[],CHEMBL1272516,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,,,CHEMBL1268847,Bioorg Med Chem Lett,2010,,CHEMBL1270399,,CHEMBL1270399,,0,http://www.openphacts.org/units/Nanomolar,965994,>,1,1,>,,IC50,nM,,10.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,10.0
,,3527002,[],CHEMBL1274134,Inhibition of JAK2,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,,,CHEMBL1268909,J Med Chem,2010,"{'bei': '19.63', 'le': '0.36', 'lle': '3.66', 'sei': '4.95'}",CHEMBL1270230,,CHEMBL1270230,5.48,0,http://www.openphacts.org/units/Nanomolar,965777,=,1,1,=,,IC50,nM,,3300.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,uM,UO_0000065,,3.3
,,3599902,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]ccc2nc(NCc3ccncc3)c(-c3ccccc3)cc12,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '17.83', 'le': '0.32', 'lle': '2.25', 'sei': '8.28'}",CHEMBL1289991,,CHEMBL1289991,5.85,0,http://www.openphacts.org/units/Nanomolar,975424,=,1,1,=,,IC50,nM,,1400.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,1400.0
,,3599903,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)CNc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '13.95', 'le': '0.26', 'lle': '0.35', 'sei': '7.85'}",CHEMBL1289992,,CHEMBL1289992,4.54,0,http://www.openphacts.org/units/Nanomolar,975425,=,1,1,=,,IC50,nM,,29000.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,29000.0
,,3599904,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]ccc2nc(N3CCC(F)(F)C3)c(-c3ccc(F)cc3)cc12,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '14.27', 'le': '0.27', 'lle': '1.36', 'sei': '10.06'}",CHEMBL1290089,,CHEMBL1290089,4.93,0,http://www.openphacts.org/units/Nanomolar,975550,=,1,1,=,,IC50,nM,,11800.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,11800.0
,,3599905,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1)c1cc(F)c(Cl)cc1Cl,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '12.11', 'le': '0.25', 'lle': '-0.95', 'sei': '9.35'}",CHEMBL1290090,,CHEMBL1290090,5.41,0,http://www.openphacts.org/units/Nanomolar,975551,=,1,1,=,,IC50,nM,,3940.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3940.0
,,3599906,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1ccccn1)C(C)(C)C,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '19.23', 'le': '0.35', 'lle': '2.37', 'sei': '8.77'}",CHEMBL1290196,,CHEMBL1290196,6.20,0,http://www.openphacts.org/units/Nanomolar,975680,=,1,1,=,,IC50,nM,,630.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,630.0
,,3599907,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '12.68', 'le': '0.23', 'lle': '0.45', 'sei': '5.11'}",CHEMBL1290197,,CHEMBL1290197,4.94,0,http://www.openphacts.org/units/Nanomolar,975681,=,1,1,=,,IC50,nM,,11500.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,11500.0
,,3599908,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nc2cc[nH]c(=O)c2cc1C(=O)NCCN(C)C)C(C)(C)C,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '14.13', 'le': '0.27', 'lle': '3.02', 'sei': '5.64'}",CHEMBL1290308,,CHEMBL1290308,5.08,0,http://www.openphacts.org/units/Nanomolar,975810,=,1,1,=,,IC50,nM,,8350.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,8350.0
,,3599909,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(C)(C)C,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '24.20', 'le': '0.45', 'lle': '3.53', 'sei': '13.13'}",CHEMBL1290309,,CHEMBL1290309,7.58,0,http://www.openphacts.org/units/Nanomolar,975811,=,1,1,=,,IC50,nM,,26.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,26.0
,,3599910,[],CHEMBL1291235,Inhibition of JAK2 in cell-free system,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(CN)CNc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,,,CHEMBL1287746,Bioorg Med Chem Lett,2010,"{'bei': '17.50', 'le': '0.33', 'lle': '2.89', 'sei': '6.56'}",CHEMBL1290310,,CHEMBL1290310,5.50,0,http://www.openphacts.org/units/Nanomolar,975812,=,1,1,=,,IC50,nM,,3157.0,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,9606,,,IC50,nM,UO_0000065,,3157.0
