"run_id","stage","started_at","finished_at","status","input_path","output_path","molecules_in","molecules_out","random_seed","notes"
20260516_090906_v5_5_local_cpu_docking_prep_71333e15,V5_5_local_cpu_docking_prep,2026-05-16T03:39:06Z,2026-05-16T03:39:06Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\candidates_for_docking.sdf,1113,1036,42,workers=8; failed=77; grid from QUP:A:2000:
20260516_091442_v5_5_local_cpu_pdbqt_prep_0d6818f0,V5_5_local_cpu_pdbqt_prep,2026-05-16T03:44:42Z,2026-05-16T03:44:42Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\pdbqt_preparation_summary.json,,,42,"receptor=prepared; ligands_prepared=1036, skipped=0, failed=0, workers=8"
20260516_091455_v5_5_local_cpu_vina_gpu_ligand_sanitize_1e874d93,V5_5_local_cpu_vina_gpu_ligand_sanitize,2026-05-16T03:44:55Z,2026-05-16T03:44:55Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_pdbqt_vina_gpu_clean,1036,1036,42,total_replacements=3528; max_atoms=52; max_branches=23; workers=8
20260516_091515_v5_5_local_cpu_admet_bc2e3714,V5_5_local_cpu_admet,2026-05-16T03:45:15Z,2026-05-16T03:45:15Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\v5_5_pocket_guided_admet_scores.csv,1113,1113,42,Descriptor proxy scoring; not biological safety proof
20260516_123017_v5_5_vina_gpu_parse_91e9140f,V5_5_vina_gpu_parse,2026-05-16T07:00:17Z,2026-05-16T07:00:17Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses_gpu_raw,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\v5_5_vina_gpu_parse_summary.json,1036,1036,42,best=-12.7; median=-8.4
20260516_123039_v5_5_vina_gpu_admet_a0d8c918,V5_5_vina_gpu_admet,2026-05-16T07:00:39Z,2026-05-16T07:00:39Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\v5_5_pocket_guided_admet_scores.csv,1113,1113,42,Descriptor proxy scoring; not biological safety proof
20260516_123048_v5_5_vina_gpu_ranking_843e52c2,V5_5_vina_gpu_ranking,2026-05-16T07:00:48Z,2026-05-16T07:00:48Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\v5_5_pocket_guided_admet_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_ranked_candidates.csv,1113,1113,42,Consensus ranking generated
20260516_123110_v5_5_vina_gpu_pose_sanity_b69649a7,V5_5_vina_gpu_pose_sanity,2026-05-16T07:01:10Z,2026-05-16T07:01:10Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_ranked_candidates.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\pose_sanity_scores.csv,20,20,42,Rendered 0 pose images
20260516_123121_v5_5_vina_gpu_ranking_with_pose_4b03bef4,V5_5_vina_gpu_ranking_with_pose,2026-05-16T07:01:21Z,2026-05-16T07:01:21Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\v5_5_pocket_guided_admet_scores.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_ranked_candidates.csv,1113,1113,42,Consensus ranking generated
20260516_123841_v5_5_pocket_electronic_fit_top200_2fb6db8a,V5_5_pocket_electronic_fit_top200,2026-05-16T07:08:41Z,2026-05-16T07:08:41Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\pocket_electronic_fit_scores.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_pocket_electronic_ranked_candidates.csv,1113,200,42,top=CAND_74f579f214; median_fit=0.7839
20260516_123851_v5_3_benchmark_9ab270cc,V5_3_benchmark,2026-05-16T07:08:51Z,2026-05-16T07:08:51Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_logged.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\model_guided_macrocycle\generated_v5_3_model_guided_macrocycles_kaggle_diverse.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\v5_5_pocket_guided\generated_v5_5_pocket_guided.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_with_v5_3_model_guided.csv,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\v5_3_benchmark\EMD_V5_3_Benchmark_Report.md,15072,8,42,MED-style benchmark report; filtered survivor metrics are marked separately from paper-equivalent raw metrics.
20260516_123958_m0_validation_2f0978c4,M0_validation,2026-05-16T07:09:58Z,2026-05-16T07:09:58Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260516_125631_v5_5_pocket_electronic_fit_0c5cb74f,V5_5_pocket_electronic_fit,2026-05-16T07:26:31Z,2026-05-16T07:26:31Z,completed,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_ranked_candidates.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\docking_scores_full_vina_gpu_2_1.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\scores\pocket_electronic_fit_scores.csv; C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\v5_5_pocket_guided_pocket_electronic_ranked_candidates.csv,1113,1036,42,top=CAND_2815980031; median_fit=0.7947
20260516_133015_m0_validation_ce10d50e,M0_validation,2026-05-16T08:00:15Z,2026-05-16T08:00:15Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260516_133152_m0_validation_0453f4c0,M0_validation,2026-05-16T08:01:52Z,2026-05-16T08:01:52Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260516_141153_m0_validation_b62fa95f,M0_validation,2026-05-16T08:41:53Z,2026-05-16T08:41:53Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260516_145231_m0_validation_c7bbc786,M0_validation,2026-05-16T09:22:31Z,2026-05-16T09:22:31Z,completed,,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260603_232941_m0_validation_10eb7263,M0_validation,2026-06-03T17:59:41Z,2026-06-03T17:59:41Z,completed,,C:\Users\srira\Desktop\new_plan\_remote_check_ElectroMacroDiff_V5_5\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260603_233346_m0_validation_1b192d4b,M0_validation,2026-06-03T18:03:46Z,2026-06-03T18:03:46Z,completed,,C:\Users\srira\Desktop\new_plan\_remote_check_ElectroMacroDiff_V5_5\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
20260604_093438_m0_validation_1359e144,M0_validation,2026-06-04T04:04:38Z,2026-06-04T04:04:38Z,completed,,C:\Users\srira\Desktop\new_plan\_remote_check_ElectroMacroDiff_V5_5\00_project_registry\validation_report.json,,,42,"54 passed, 0 open/failed"
