"artifact_id","stage","path","artifact_type","owner","created_at","status","notes"
"art_8c959c2170","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-08T17:30:34Z","created",""
"art_e349b421f5","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\vina_command_manifest.csv","vina_command_manifest","Student 5","2026-05-08T17:30:59Z","created",""
"art_1597bff1c8","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\vina_command_manifest.csv","vina_command_manifest","Student 5","2026-05-08T17:31:52Z","created",""
"art_8c35c24c16","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:32:00Z","created",""
"art_69b4c90830","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:33:14Z","created",""
"art_34b6ab2e63","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\requirements_v5_2_hybrid_colab.txt","requirements","Student 1","2026-05-08T17:33:21Z","created","Colab requirements copied into registry"
"art_327e649500","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\environment_versions.txt","environment_report","Student 1","2026-05-08T17:33:24Z","created",""
"art_8003836f4e","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\mk_prepare_receptor.log","receptor_prep_log","Student 5","2026-05-08T17:33:54Z","created",""
"art_453684072d","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt","receptor_pdbqt","Student 5","2026-05-08T17:33:54Z","created",""
"art_85fbffe2fa","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-08T17:33:54Z","created",""
"art_d2cf7d82ce","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\requirements_v5_2_hybrid_colab.txt","requirements","Student 1","2026-05-08T17:33:58Z","created","Colab requirements copied into registry"
"art_e0577fffff","M0_registry","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\environment_versions.txt","environment_report","Student 1","2026-05-08T17:34:02Z","created",""
"art_034a3f1d8b","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:34:09Z","created",""
"art_1e806547da","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\vina_command_manifest.csv","vina_command_manifest","Student 5","2026-05-08T17:38:57Z","created",""
"art_5a29401806","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:39:41Z","created",""
"art_e1f96cd4cd","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:39:55Z","created",""
"art_9c1dd31a2b","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:39:55Z","created",""
"art_52a66545ce","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:41:47Z","created",""
"art_209edd688b","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:43:52Z","created",""
"art_f51c6c9510","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:45:26Z","created",""
"art_723350fc86","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:47:31Z","created",""
"art_4613e3dbb1","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:49:47Z","created",""
"art_22bfb2ca08","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:49:55Z","created",""
"art_12f39eebcf","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T17:49:55Z","created",""
"art_e707cf23a4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3a8fd34d0b_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_08f9f211f8","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_1977f547d0_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_73d9d03cec","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_48e9ccbf3d_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_fe32047506","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_16caeb93ab_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_78fe14bd91","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_32f4ee2f84_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_2667b1115c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_5ae29dd065_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_23757e722b","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-08T17:50:49Z","created",""
"art_ab67ef3944","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_37c9135625_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_f9b0a7d6f5","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-08T17:50:49Z","created",""
"art_b5543101af","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_146140b20f_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_8bab3fc4f5","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-08T17:50:49Z","created",""
"art_21f6eab5a0","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_142447d9fd_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_abdab5bc75","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_345056adc8_card.md","candidate_card_markdown","Student 1","2026-05-08T17:50:49Z","created",""
"art_d41282d422","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T17:50:49Z","created",""
"art_e295f94225","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T17:50:58Z","created",""
"art_08d1583800","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T17:57:49Z","created",""
"art_dab5edf9d3","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T18:02:28Z","created",""
"art_dd15800d4b","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T18:09:24Z","created",""
"art_6e47ace2ba","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3a8fd34d0b_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_e6ed7f3ebd","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_1977f547d0_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_d51521e15c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_48e9ccbf3d_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_6ecf8a7c71","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_16caeb93ab_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_bfcc1a5899","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_32f4ee2f84_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_da62493ace","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_5ae29dd065_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_64ed4366a3","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_37c9135625_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_9843dfdf0b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_146140b20f_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_6fcaf8c78d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_142447d9fd_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_29d6a0420e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_345056adc8_card.md","candidate_card_markdown","Student 1","2026-05-08T18:09:31Z","created",""
"art_aa4ca6131c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T18:09:31Z","created",""
"art_e6140b4674","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-08T18:09:31Z","created",""
"art_f89f742623","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-08T18:09:31Z","created",""
"art_74f2f9ad0f","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-08T18:09:31Z","created",""
"art_066372425d","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T18:09:31Z","created",""
"art_5b6e17c376","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_3a8fd34d0b.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_9f5a7bd79f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_f4ce4ddf43.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_9ddc31a29a","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_971f2f84fa.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_48a6dcccb2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_eadd8f8ad8.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_8811a52425","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ff18b6effe.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_39fda9985d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_9d6374c432.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_35aab25283","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d028052563.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_a94a932b3d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_c872f33bf4.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_46998be279","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_a5f0113576.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_ddd90b647f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_1977f547d0.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_355a3434ad","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_62dd9a9453.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_345b42b292","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_cdbf00c3b2.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_29a60fb657","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d6f745d2bf.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_da542cde09","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_48e9ccbf3d.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_31967321ba","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_16caeb93ab.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_7a4e564501","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_32f4ee2f84.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_b0a7e5bc4a","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_5ae29dd065.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_6d4510f648","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ecc7f4e0e9.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_b603b281f2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d98c61a26e.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_74e1a2d7a0","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_37c9135625.png","candidate_2d_png","Student 1","2026-05-08T18:10:26Z","created",""
"art_cf4fc929b3","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\molecule_image_manifest.csv","molecule_image_manifest","Student 1","2026-05-08T18:10:26Z","created",""
"art_8c83531beb","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:10:33Z","created",""
"art_2d8e096198","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:10:48Z","created",""
"art_896be0019c","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:10:52Z","created",""
"art_967a4cc835","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:10:52Z","created",""
"art_d1b685ddd5","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_Final_Report_Draft.md","final_report_markdown_draft","Student 1","2026-05-08T18:12:53Z","created",""
"art_b45504c72b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_TPP_Summary.md","tpp_summary_markdown","Student 1","2026-05-08T18:12:53Z","created",""
"art_bd4a2fd066","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:13:05Z","created",""
"art_89e43baf94","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:13:05Z","created",""
"art_e934672cfb","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:13:05Z","created",""
"art_48f0f01283","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_Final_Report_Draft.md","final_report_markdown_draft","Student 1","2026-05-08T18:13:31Z","created",""
"art_f222df375d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_TPP_Summary.md","tpp_summary_markdown","Student 1","2026-05-08T18:13:31Z","created",""
"art_e13ae3bd22","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:13:31Z","created",""
"art_b0c3ba1ae0","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:13:31Z","created",""
"art_0a6227710c","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:13:40Z","created",""
"art_8785c13b02","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-08T18:20:00Z","created",""
"art_bf60c49b54","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-08T18:20:00Z","created",""
"art_ad4386b0d2","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-08T18:20:00Z","created",""
"art_8153de230f","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-08T18:23:44Z","created",""
"art_906d1cda7c","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-08T18:23:44Z","created",""
"art_27ddb968a5","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\vina_command_manifest.csv","vina_command_manifest","Student 5","2026-05-08T18:23:48Z","created",""
"art_c01bdce220","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-08T18:31:23Z","created",""
"art_6897f1ceda","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-08T18:31:33Z","created",""
"art_c992576999","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-08T18:31:33Z","created",""
"art_b0bcd6d8b7","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-08T18:31:33Z","created",""
"art_dd4c7b4d00","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3a8fd34d0b_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_7765b42d39","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_eadd8f8ad8_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_09968a913e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ff18b6effe_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_f2afa83621","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_9d6374c432_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_f8198bb012","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_d028052563_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_b9d37f2e5d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_f4ce4ddf43_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_d0657080d7","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_971f2f84fa_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_0a49933db1","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_c872f33bf4_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_2a2d2c215a","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a5f0113576_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_e85c9b5802","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_1977f547d0_card.md","candidate_card_markdown","Student 1","2026-05-08T18:31:33Z","created",""
"art_b02ba1733e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T18:31:33Z","created",""
"art_9161d587c4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_3a8fd34d0b.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_fa432716a0","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T18:31:33Z","created",""
"art_9f3adf5b14","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_f4ce4ddf43.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_fb2a5efb97","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_971f2f84fa.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_40283c9b89","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_eadd8f8ad8.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_2b91e89783","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ff18b6effe.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_c384dd59be","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_9d6374c432.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_8734a372b2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d028052563.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_2715224237","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_c872f33bf4.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_3ff727b5e6","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_a5f0113576.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_96b362a6f1","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_1977f547d0.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_9a82d95c57","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_62dd9a9453.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_3af73a9242","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_cdbf00c3b2.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_b5b870ca51","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d6f745d2bf.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_9ae38a3d65","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_48e9ccbf3d.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_0a5f303d04","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_16caeb93ab.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
