fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_8b253ed729,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](/C=C(C)/C=C/[42*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[35*]C[C@@H](C)C([44*])=O,16,5,58,0,38,43,35;44,largest_ring_two_bond_fragmentation
FRAG_bfc1809aef,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](/C=C(/[45*])C)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[35*]C[C@@H](C)C(=O)/C=C/[46*],16,7,56,0,38,45,35;46,largest_ring_two_bond_fragmentation
FRAG_0f738f1dea,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H]([48*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[35*]C[C@@H](C)C(=O)/C=C/C(C)=C/[49*],16,10,53,0,38,48,35;49,largest_ring_two_bond_fragmentation
FRAG_8f31331f77,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[40*]C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](/C=C(C)/C=C/[42*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@@H](C)C([44*])=O,16,4,59,0,39,43,39;44,largest_ring_two_bond_fragmentation
FRAG_fc0d87e550,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[40*]C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](/C=C(/[45*])C)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@@H](C)C(=O)/C=C/[46*],16,6,57,0,39,45,39;46,largest_ring_two_bond_fragmentation
FRAG_0b57f2095c,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[40*]C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H]([48*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[39*][C@@H](C)C(=O)/C=C/C(C)=C/[49*],16,9,54,0,39,48,39;49,largest_ring_two_bond_fragmentation
FRAG_aa5a1339f9,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[42*][C@H](C)C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H](/C=C(/[45*])C)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[40*]C(=O)/C=C/[46*],16,4,59,0,41,45,40;46,largest_ring_two_bond_fragmentation
FRAG_6b209180b2,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[42*][C@H](C)C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H]([48*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[40*]C(=O)/C=C/C(C)=C/[49*],16,7,56,0,41,48,40;49,largest_ring_two_bond_fragmentation
FRAG_e116b471dd,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[44*]C(=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H]([48*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[42*]/C=C/C(C)=C/[49*],16,5,58,0,43,48,42;49,largest_ring_two_bond_fragmentation
FRAG_d26f507424,PREMAC_8b2a908904,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[46*]/C=C/C(=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](N(C)C)[C@H]1O)[C@@H](C)[C@H](O)CC(=O)O[C@H](CC)[C@H]([48*])CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,[45*]/C(C)=C/[49*],16,3,60,0,45,48,45;49,largest_ring_two_bond_fragmentation
FRAG_4bee8b5d72,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)CC(=O)O[20*])O3)O2)O1,[18*]C[C@@H]([24*])[C@@H](C)O,20,5,47,0,18,23,18;24,largest_ring_two_bond_fragmentation
FRAG_26abb2811b,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)CC([24*])=O)O3)O2)O1,[18*]C[C@@H](O[25*])[C@@H](C)O,20,6,46,0,18,24,18;25,largest_ring_two_bond_fragmentation
FRAG_b143dc9922,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)C[25*])O3)O2)O1,[18*]C[C@@H](OC([27*])=O)[C@@H](C)O,20,8,44,0,18,26,18;27,largest_ring_two_bond_fragmentation
FRAG_e9b9921cde,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@@H]([27*])O)O3)O2)O1,[18*]C[C@@H](OC(=O)C[28*])[C@@H](C)O,20,9,43,0,18,27,18;28,largest_ring_two_bond_fragmentation
FRAG_8631a563e5,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[28*])O3)O2)O1,[18*]C[C@@H](OC(=O)C[C@H]([30*])O)[C@@H](C)O,20,11,41,0,18,29,18;30,largest_ring_two_bond_fragmentation
FRAG_775456ac7a,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[19*]C1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1,[18*]C[C@@H](OC(=O)C[C@@H](O)C[31*])[C@@H](C)O,20,12,40,0,18,30,18;31,largest_ring_two_bond_fragmentation
FRAG_f1997ec31f,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[20*]CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)CC([24*])=O)O3)O2)O1,[19*][C@@H](O[25*])[C@@H](C)O,20,5,47,0,19,24,19;25,largest_ring_two_bond_fragmentation
FRAG_8f0b2dfdb7,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[20*]CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)C[25*])O3)O2)O1,[19*][C@@H](OC([27*])=O)[C@@H](C)O,20,7,45,0,19,26,19;27,largest_ring_two_bond_fragmentation
FRAG_8c4f949aae,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[20*]CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@@H]([27*])O)O3)O2)O1,[19*][C@@H](OC(=O)C[28*])[C@@H](C)O,20,8,44,0,19,27,19;28,largest_ring_two_bond_fragmentation
FRAG_42ac041387,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[20*]CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[28*])O3)O2)O1,[19*][C@@H](OC(=O)C[C@H]([30*])O)[C@@H](C)O,20,10,42,0,19,29,19;30,largest_ring_two_bond_fragmentation
FRAG_de8cb8960d,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[20*]CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1,[19*][C@@H](OC(=O)C[C@@H](O)C[31*])[C@@H](C)O,20,11,41,0,19,30,19;31,largest_ring_two_bond_fragmentation
FRAG_3a2984ea2b,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[24*][C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@H](O)C[25*])O3)O2)O1)[C@@H](C)O,[20*]OC([27*])=O,20,3,49,0,23,26,20;27,largest_ring_two_bond_fragmentation
FRAG_b30ac0a6f3,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[24*][C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@@H]([27*])O)O3)O2)O1)[C@@H](C)O,[20*]OC(=O)C[28*],20,4,48,0,23,27,20;28,largest_ring_two_bond_fragmentation
FRAG_06fb4b0843,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[24*][C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[28*])O3)O2)O1)[C@@H](C)O,[20*]OC(=O)C[C@H]([30*])O,20,6,46,0,23,29,20;30,largest_ring_two_bond_fragmentation
FRAG_63575b6a9f,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[24*][C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1)[C@@H](C)O,[20*]OC(=O)C[C@@H](O)C[31*],20,7,45,0,23,30,20;31,largest_ring_two_bond_fragmentation
FRAG_24b8697d38,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[25*]O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[C@@H]([27*])O)O3)O2)O1)[C@@H](C)O,[24*]C(=O)C[28*],20,3,49,0,24,27,24;28,largest_ring_two_bond_fragmentation
FRAG_b2da57f275,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[25*]O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[28*])O3)O2)O1)[C@@H](C)O,[24*]C(=O)C[C@H]([30*])O,20,5,47,0,24,29,24;30,largest_ring_two_bond_fragmentation
FRAG_cd790a47b1,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[25*]O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1)[C@@H](C)O,[24*]C(=O)C[C@@H](O)C[31*],20,6,46,0,24,30,24;31,largest_ring_two_bond_fragmentation
FRAG_30b3e830bb,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[25*]O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[35*])O2)O1)[C@@H](C)O,[24*]C(=O)C[C@@H](O)C[C@@H]1CCC[C@H]([36*])O1,20,12,40,6,24,35,24;36,largest_ring_two_bond_fragmentation
FRAG_7b6a59d50d,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[27*]C(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H](C[28*])O3)O2)O1)[C@@H](C)O,[25*]C[C@H]([30*])O,20,3,49,0,26,29,25;30,largest_ring_two_bond_fragmentation
FRAG_61f9308922,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[27*]C(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1)[C@@H](C)O,[25*]C[C@@H](O)C[31*],20,4,48,0,26,30,25;31,largest_ring_two_bond_fragmentation
FRAG_c4f22301cd,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[27*]C(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[35*])O2)O1)[C@@H](C)O,[25*]C[C@@H](O)C[C@@H]1CCC[C@H]([36*])O1,20,10,42,6,26,35,25;36,largest_ring_two_bond_fragmentation
FRAG_e42fe1e2d9,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[27*]C(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H]([36*])O2)O1)[C@@H](C)O,[25*]C[C@@H](O)C[C@@H]1CCC[C@H](C[37*])O1,20,11,41,6,26,36,25;37,largest_ring_two_bond_fragmentation
FRAG_8ed4884b86,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[28*]CC(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[C@H]3CCC[C@@H]([30*])O3)O2)O1)[C@@H](C)O,[27*][C@@H](O)C[31*],20,3,49,0,27,30,27;31,largest_ring_two_bond_fragmentation
FRAG_f1a0ff80aa,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[28*]CC(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[35*])O2)O1)[C@@H](C)O,[27*][C@@H](O)C[C@@H]1CCC[C@H]([36*])O1,20,9,43,6,27,35,27;36,largest_ring_two_bond_fragmentation
FRAG_6f92c70599,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[28*]CC(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H]([36*])O2)O1)[C@@H](C)O,[27*][C@@H](O)C[C@@H]1CCC[C@H](C[37*])O1,20,10,42,6,27,36,27;37,largest_ring_two_bond_fragmentation
FRAG_e4d4795fb7,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[30*][C@H](O)CC(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H](C[35*])O2)O1)[C@@H](C)O,[28*]C[C@@H]1CCC[C@H]([36*])O1,20,7,45,6,29,35,28;36,largest_ring_two_bond_fragmentation
FRAG_fb717c37bb,PREMAC_10478449af,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,[30*][C@H](O)CC(=O)O[C@H](CC1C/C(=C\C(=O)OC)[C@H](OC(=O)CCCCCCC)[C@](O)(C(C)(C)/C=C/[C@H]2OCC[C@@H]([36*])O2)O1)[C@@H](C)O,[28*]C[C@@H]1CCC[C@H](C[37*])O1,20,8,44,6,29,36,28;37,largest_ring_two_bond_fragmentation
